Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Australia,Consumer Confidence,1994-05-31T00:00:00,121.35,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1994-06-30T00:00:00,122.62,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1994-07-31T00:00:00,119.6,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1994-08-31T00:00:00,116.49,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1994-09-30T00:00:00,113.43,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1994-10-31T00:00:00,107.51,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1994-11-30T00:00:00,107.62,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1994-12-31T00:00:00,106.41,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-01-31T00:00:00,96.73,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-02-28T00:00:00,94.26,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-03-31T00:00:00,102.81,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-04-30T00:00:00,110.61,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-05-31T00:00:00,102.83,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-06-30T00:00:00,104.13,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-07-31T00:00:00,101.52,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-08-31T00:00:00,102.03,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-09-30T00:00:00,101.15,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-10-31T00:00:00,101.48,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-11-30T00:00:00,103.46,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1995-12-31T00:00:00,103.1,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-01-31T00:00:00,105.06,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-02-29T00:00:00,107.99,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-03-31T00:00:00,114.95,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-04-30T00:00:00,111.87,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-05-31T00:00:00,111.78,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-06-30T00:00:00,109.2,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-07-31T00:00:00,103.1,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-08-31T00:00:00,104.06,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-09-30T00:00:00,103.85,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-10-31T00:00:00,102.55,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-11-30T00:00:00,107.62,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1996-12-31T00:00:00,102.07,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-01-31T00:00:00,105.6,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-02-28T00:00:00,104.17,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-03-31T00:00:00,107.46,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-04-30T00:00:00,103.55,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-05-31T00:00:00,100.96,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-06-30T00:00:00,100.24,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-07-31T00:00:00,98.84,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-08-31T00:00:00,101.69,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-09-30T00:00:00,102.66,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-10-31T00:00:00,102.75,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-11-30T00:00:00,106.1,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1997-12-31T00:00:00,100.92,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-01-31T00:00:00,101.74,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-02-28T00:00:00,108.73,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-03-31T00:00:00,101.95,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-04-30T00:00:00,104.43,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-05-31T00:00:00,103.66,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-06-30T00:00:00,93.95,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-07-31T00:00:00,100.04,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-08-31T00:00:00,101.19,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-09-30T00:00:00,100.3,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-10-31T00:00:00,99.87,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-11-30T00:00:00,103.74,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1998-12-31T00:00:00,102.36,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-01-31T00:00:00,111.58,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-02-28T00:00:00,116.77,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-03-31T00:00:00,113.45,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-04-30T00:00:00,115.25,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-05-31T00:00:00,115.56,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-06-30T00:00:00,111.19,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-07-31T00:00:00,112.07,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-08-31T00:00:00,109.26,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-09-30T00:00:00,111.65,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-10-31T00:00:00,112.98,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-11-30T00:00:00,112.93,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,1999-12-31T00:00:00,105.81,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-01-31T00:00:00,109.66,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-02-29T00:00:00,102.18,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-03-31T00:00:00,102.86,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-04-30T00:00:00,98.49,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-05-31T00:00:00,94.83,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-06-30T00:00:00,97.88,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-07-31T00:00:00,108.95,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-08-31T00:00:00,113.55,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-09-30T00:00:00,102.45,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-10-31T00:00:00,99.71,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-11-30T00:00:00,96.2,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2000-12-31T00:00:00,99.2,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-01-31T00:00:00,99.84,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-02-28T00:00:00,102.69,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-03-31T00:00:00,89.09,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-04-30T00:00:00,90.24,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-05-31T00:00:00,95,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-06-30T00:00:00,105.98,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-07-31T00:00:00,108.22,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-08-31T00:00:00,105.21,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-09-30T00:00:00,107.64,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-10-31T00:00:00,99.49,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-11-30T00:00:00,101.97,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2001-12-31T00:00:00,106.77,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-01-31T00:00:00,110.06,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-02-28T00:00:00,113.69,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-03-31T00:00:00,117.84,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-04-30T00:00:00,111.57,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-05-31T00:00:00,110.31,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-06-30T00:00:00,110.84,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-07-31T00:00:00,109.38,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-08-31T00:00:00,105.64,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-09-30T00:00:00,106.62,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-10-31T00:00:00,102.17,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-11-30T00:00:00,105.57,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2002-12-31T00:00:00,105.54,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-01-31T00:00:00,106.35,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-02-28T00:00:00,100.67,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-03-31T00:00:00,99.9,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-04-30T00:00:00,109.61,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-05-31T00:00:00,110.33,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-06-30T00:00:00,114.29,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-07-31T00:00:00,115.95,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-08-31T00:00:00,112.66,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-09-30T00:00:00,114.44,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-10-31T00:00:00,117.37,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-11-30T00:00:00,113.4,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2003-12-31T00:00:00,111.23,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-01-31T00:00:00,114.07,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-02-29T00:00:00,118.97,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-03-31T00:00:00,115.88,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-04-30T00:00:00,116.82,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-05-31T00:00:00,115.83,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-06-30T00:00:00,112.91,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-07-31T00:00:00,119.36,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-08-31T00:00:00,119.51,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-09-30T00:00:00,119.85,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-10-31T00:00:00,118.44,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-11-30T00:00:00,119.68,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2004-12-31T00:00:00,116.3,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-01-31T00:00:00,122.08,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-02-28T00:00:00,123.1,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-03-31T00:00:00,103.98,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-04-30T00:00:00,105.83,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-05-31T00:00:00,114.4,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-06-30T00:00:00,111.94,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-07-31T00:00:00,107.5,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-08-31T00:00:00,115.84,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-09-30T00:00:00,98.92,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-10-31T00:00:00,98.18,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-11-30T00:00:00,105.84,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2005-12-31T00:00:00,102.46,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-01-31T00:00:00,106.24,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-02-28T00:00:00,107.9,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-03-31T00:00:00,111.52,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-04-30T00:00:00,111.44,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-05-31T00:00:00,104.31,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-06-30T00:00:00,103.84,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-07-31T00:00:00,107.44,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-08-31T00:00:00,90,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-09-30T00:00:00,101.21,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-10-31T00:00:00,105.22,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-11-30T00:00:00,95,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2006-12-31T00:00:00,106.2,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-01-31T00:00:00,109.6,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-02-28T00:00:00,111.4,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-03-31T00:00:00,115.5,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-04-30T00:00:00,115.31,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-05-31T00:00:00,123.94,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-06-30T00:00:00,121.47,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-07-31T00:00:00,120.79,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-08-31T00:00:00,111.06,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-09-30T00:00:00,115.72,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-10-31T00:00:00,115.32,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-11-30T00:00:00,110.49,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2007-12-31T00:00:00,112.46,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-01-31T00:00:00,103.1,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-02-29T00:00:00,97.4,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-03-31T00:00:00,88.57,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-04-30T00:00:00,87.44,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-05-31T00:00:00,89.76,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-06-30T00:00:00,84.73,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-07-31T00:00:00,79.01,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-08-31T00:00:00,86.17,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-09-30T00:00:00,92.21,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-10-31T00:00:00,82.03,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-11-30T00:00:00,85.54,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2008-12-31T00:00:00,91.97,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-01-31T00:00:00,89.92,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-02-28T00:00:00,85.79,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-03-31T00:00:00,85.58,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-04-30T00:00:00,92.73,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-05-31T00:00:00,88.77,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-06-30T00:00:00,100.06,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-07-31T00:00:00,109.39,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-08-31T00:00:00,113.43,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-09-30T00:00:00,119.33,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-10-31T00:00:00,121.35,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-11-30T00:00:00,118.32,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2009-12-31T00:00:00,113.77,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-01-31T00:00:00,120.13,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-02-28T00:00:00,117.04,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-03-31T00:00:00,117.29,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-04-30T00:00:00,116.08,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-05-31T00:00:00,107.96,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-06-30T00:00:00,101.86,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-07-31T00:00:00,113.12,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-08-31T00:00:00,119.17,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-09-30T00:00:00,113.23,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-10-31T00:00:00,116.98,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-11-30T00:00:00,110.73,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2010-12-31T00:00:00,110.98,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-01-31T00:00:00,104.65,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-02-28T00:00:00,106.59,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-03-31T00:00:00,104.05,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-04-30T00:00:00,105.31,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-05-31T00:00:00,103.94,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-06-30T00:00:00,101.2,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-07-31T00:00:00,92.85,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-08-31T00:00:00,89.6,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-09-30T00:00:00,96.89,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-10-31T00:00:00,97.25,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-11-30T00:00:00,103.35,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2011-12-31T00:00:00,94.75,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-01-31T00:00:00,97.06,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-02-29T00:00:00,101.09,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-03-31T00:00:00,96.07,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-04-30T00:00:00,94.54,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-05-31T00:00:00,95.28,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-06-30T00:00:00,95.56,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-07-31T00:00:00,99.13,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-08-31T00:00:00,96.62,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-09-30T00:00:00,98.19,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-10-31T00:00:00,99.16,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-11-30T00:00:00,104.28,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2012-12-31T00:00:00,100.03,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-01-31T00:00:00,100.62,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-02-28T00:00:00,108.33,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-03-31T00:00:00,110.54,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-04-30T00:00:00,104.92,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-05-31T00:00:00,97.59,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-06-30T00:00:00,102.18,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-07-31T00:00:00,102.13,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-08-31T00:00:00,105.68,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-09-30T00:00:00,110.63,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-10-31T00:00:00,108.32,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-11-30T00:00:00,110.35,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2013-12-31T00:00:00,105.03,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-01-31T00:00:00,103.29,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-02-28T00:00:00,100.15,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-03-31T00:00:00,99.46,Monthly,WMCCCONPCT,2017-02-16T12:07:00
Australia,Consumer Confidence,2014-04-30T00:00:00,99.73,Monthly,WMCCCONPCT,2017-02-16T12:07:00
