Date,Symbols,Ticker,market_name,value,index_perc_change
2018-08-27,^DJI,Dow Jones Industrial Average,United States,26049.640625,0.010053799950456854
2018-08-28,^DJI,Dow Jones Industrial Average,United States,26064.01953125,0.0005519809834229061
2018-08-29,^DJI,Dow Jones Industrial Average,United States,26124.5703125,0.002323155919116804
2018-08-30,^DJI,Dow Jones Industrial Average,United States,25986.919921875,-0.005269001134887041
2018-08-31,^DJI,Dow Jones Industrial Average,United States,25964.8203125,-0.0008504128015723866
2018-09-04,^DJI,Dow Jones Industrial Average,United States,25952.48046875,-0.00047525242237322907
2018-09-05,^DJI,Dow Jones Industrial Average,United States,25974.990234375,0.0008673454413001824
2018-09-06,^DJI,Dow Jones Industrial Average,United States,25995.869140625,0.0008038080500361033
2018-09-07,^DJI,Dow Jones Industrial Average,United States,25916.5390625,-0.0030516416933730195
2018-09-10,^DJI,Dow Jones Industrial Average,United States,25857.0703125,-0.002294625445804499
2018-09-11,^DJI,Dow Jones Industrial Average,United States,25971.060546875,0.0044084744712897805
2018-09-12,^DJI,Dow Jones Industrial Average,United States,25998.919921875,0.0010727084074875215
2018-09-13,^DJI,Dow Jones Industrial Average,United States,26145.990234375,0.005656785471932491
2018-09-14,^DJI,Dow Jones Industrial Average,United States,26154.669921875,0.00033197011940244714
2018-09-17,^DJI,Dow Jones Industrial Average,United States,26062.119140625,-0.0035385948867431294
2018-09-18,^DJI,Dow Jones Industrial Average,United States,26246.9609375,0.007092354841816029
2018-09-19,^DJI,Dow Jones Industrial Average,United States,26405.759765625,0.006050179619009555
2018-09-20,^DJI,Dow Jones Industrial Average,United States,26656.98046875,0.009513860057609014
2018-09-21,^DJI,Dow Jones Industrial Average,United States,26743.5,0.0032456613513083266
2018-09-24,^DJI,Dow Jones Industrial Average,United States,26562.05078125,-0.006784797006749277
2018-09-25,^DJI,Dow Jones Industrial Average,United States,26492.2109375,-0.002629309172140437
2018-09-26,^DJI,Dow Jones Industrial Average,United States,26385.279296875,-0.004036342639626045
2018-09-27,^DJI,Dow Jones Industrial Average,United States,26439.9296875,0.0020712454854125983
2018-09-28,^DJI,Dow Jones Industrial Average,United States,26458.310546875,0.0006951932018068874
2018-10-01,^DJI,Dow Jones Industrial Average,United States,26651.2109375,0.007290729704122478
2018-10-02,^DJI,Dow Jones Industrial Average,United States,26773.939453125,0.004604988340410232
2018-10-03,^DJI,Dow Jones Industrial Average,United States,26828.390625,0.0020337377684120916
2018-10-04,^DJI,Dow Jones Industrial Average,United States,26627.48046875,-0.007488714439053301
2018-10-05,^DJI,Dow Jones Industrial Average,United States,26447.05078125,-0.006776070597882988
2018-10-08,^DJI,Dow Jones Industrial Average,United States,26486.779296875,0.0015021907718031358
2018-10-09,^DJI,Dow Jones Industrial Average,United States,26430.5703125,-0.002122152480110384
2018-10-10,^DJI,Dow Jones Industrial Average,United States,25598.740234375,-0.03147227124840346
2018-10-11,^DJI,Dow Jones Industrial Average,United States,25052.830078125,-0.021325664905842867
2018-10-12,^DJI,Dow Jones Industrial Average,United States,25339.990234375,0.011462184326262337
2018-10-15,^DJI,Dow Jones Industrial Average,United States,25250.55078125,-0.003529577253098992
2018-10-16,^DJI,Dow Jones Industrial Average,United States,25798.419921875,0.02169731446142653
2018-10-17,^DJI,Dow Jones Industrial Average,United States,25706.6796875,-0.003556040821601325
2018-10-18,^DJI,Dow Jones Industrial Average,United States,25379.44921875,-0.01272939456701272
2018-10-19,^DJI,Dow Jones Industrial Average,United States,25444.33984375,0.002556817700837266
2018-10-22,^DJI,Dow Jones Industrial Average,United States,25317.41015625,-0.004988523509725784
2018-10-23,^DJI,Dow Jones Industrial Average,United States,25191.4296875,-0.004976040913051261
2018-10-24,^DJI,Dow Jones Industrial Average,United States,24583.419921875,-0.024135579963796006
2018-10-25,^DJI,Dow Jones Industrial Average,United States,24984.55078125,0.016317130027057924
2018-10-26,^DJI,Dow Jones Industrial Average,United States,24688.310546875,-0.011856936591284173
2018-10-29,^DJI,Dow Jones Industrial Average,United States,24442.919921875,-0.009939547079743871
2018-10-30,^DJI,Dow Jones Industrial Average,United States,24874.640625,0.01766240303960709
2018-10-31,^DJI,Dow Jones Industrial Average,United States,25115.759765625,0.00969337182635166
2018-11-01,^DJI,Dow Jones Industrial Average,United States,25380.740234375,0.010550366432182212
2018-11-02,^DJI,Dow Jones Industrial Average,United States,25270.830078125,-0.004330455110254872
2018-11-05,^DJI,Dow Jones Industrial Average,United States,25461.69921875,0.00755294305865406
2018-11-06,^DJI,Dow Jones Industrial Average,United States,25635.009765625,0.006806715662848406
2018-11-07,^DJI,Dow Jones Industrial Average,United States,26180.30078125,0.021271340272949857
2018-11-08,^DJI,Dow Jones Industrial Average,United States,26191.220703125,0.00041710452321552793
2018-11-09,^DJI,Dow Jones Industrial Average,United States,25989.30078125,-0.007709450588949007
2018-11-12,^DJI,Dow Jones Industrial Average,United States,25387.1796875,-0.023168037448102474
2018-11-13,^DJI,Dow Jones Industrial Average,United States,25286.490234375,-0.003966153561144714
2018-11-14,^DJI,Dow Jones Industrial Average,United States,25080.5,-0.008146256458121393
2018-11-15,^DJI,Dow Jones Industrial Average,United States,25289.26953125,0.008323978040708946
2018-11-16,^DJI,Dow Jones Industrial Average,United States,25413.220703125,0.004901334604458851
2018-11-19,^DJI,Dow Jones Industrial Average,United States,25017.439453125,-0.015573832794492315
2018-11-20,^DJI,Dow Jones Industrial Average,United States,24465.640625,-0.02205656694638558
2018-11-21,^DJI,Dow Jones Industrial Average,United States,24464.689453125,-3.8877865067177275e-05
2018-11-23,^DJI,Dow Jones Industrial Average,United States,24285.94921875,-0.007306049591083941
2018-11-26,^DJI,Dow Jones Industrial Average,United States,24640.240234375,0.01458831246140746
2018-11-27,^DJI,Dow Jones Industrial Average,United States,24748.73046875,0.004402969830775039
2018-11-28,^DJI,Dow Jones Industrial Average,United States,25366.4296875,0.024958824434649918
2018-11-29,^DJI,Dow Jones Industrial Average,United States,25338.83984375,-0.001087651833146852
2018-11-30,^DJI,Dow Jones Industrial Average,United States,25538.4609375,0.00787806762191745
2018-12-03,^DJI,Dow Jones Industrial Average,United States,25826.4296875,0.011275885054496504
2018-12-04,^DJI,Dow Jones Industrial Average,United States,25027.0703125,-0.030951214886155598
2018-12-06,^DJI,Dow Jones Industrial Average,United States,24947.669921875,-0.0031725803153772603
2018-12-07,^DJI,Dow Jones Industrial Average,United States,24388.94921875,-0.022395706888645894
2018-12-10,^DJI,Dow Jones Industrial Average,United States,24423.259765625,0.0014068070980532976
2018-12-11,^DJI,Dow Jones Industrial Average,United States,24370.240234375,-0.0021708621927947203
2018-12-12,^DJI,Dow Jones Industrial Average,United States,24527.26953125,0.006443485799270343
2018-12-13,^DJI,Dow Jones Industrial Average,United States,24597.380859375,0.0028585052256091537
2018-12-14,^DJI,Dow Jones Industrial Average,United States,24100.509765625,-0.020200162634820717
2018-12-17,^DJI,Dow Jones Industrial Average,United States,23592.98046875,-0.02105886148511671
2018-12-18,^DJI,Dow Jones Industrial Average,United States,23675.640625,0.003503591093947822
2018-12-19,^DJI,Dow Jones Industrial Average,United States,23323.66015625,-0.014866776968152307
2018-12-20,^DJI,Dow Jones Industrial Average,United States,22859.599609375,-0.019896557562842365
2018-12-21,^DJI,Dow Jones Industrial Average,United States,22445.369140625,-0.018120635349191283
2018-12-24,^DJI,Dow Jones Industrial Average,United States,21792.19921875,-0.029100431264139637
2018-12-26,^DJI,Dow Jones Industrial Average,United States,22878.44921875,0.04984581817999301
2018-12-27,^DJI,Dow Jones Industrial Average,United States,23138.8203125,0.011380626862445453
2018-12-28,^DJI,Dow Jones Industrial Average,United States,23062.400390625,-0.0033026714777553146
2018-12-31,^DJI,Dow Jones Industrial Average,United States,23327.4609375,0.011493189884204336
2019-01-02,^DJI,Dow Jones Industrial Average,United States,23346.240234375,0.0008050296140378332
2019-01-03,^DJI,Dow Jones Industrial Average,United States,22686.220703125,-0.028270913201612125
2019-01-04,^DJI,Dow Jones Industrial Average,United States,23433.16015625,0.032924807657456645
2019-01-07,^DJI,Dow Jones Industrial Average,United States,23531.349609375,0.004190192550654004
2019-01-08,^DJI,Dow Jones Industrial Average,United States,23787.44921875,0.010883337064227172
2019-01-09,^DJI,Dow Jones Industrial Average,United States,23879.119140625,0.003853709619388024
2019-01-10,^DJI,Dow Jones Industrial Average,United States,24001.919921875,0.005142600969777034
2019-01-11,^DJI,Dow Jones Industrial Average,United States,23995.94921875,-0.0002487593969330293
2019-01-14,^DJI,Dow Jones Industrial Average,United States,23909.83984375,-0.0035884963005637927
2019-01-15,^DJI,Dow Jones Industrial Average,United States,24065.58984375,0.0065140545071744604
2019-01-16,^DJI,Dow Jones Industrial Average,United States,24207.16015625,0.005882686168058537
2019-01-17,^DJI,Dow Jones Industrial Average,United States,24370.099609375,0.00673104371075639
2019-01-18,^DJI,Dow Jones Industrial Average,United States,24706.349609375,0.013797645696558725
2019-01-22,^DJI,Dow Jones Industrial Average,United States,24404.48046875,-0.012218281753385907
2019-01-23,^DJI,Dow Jones Industrial Average,United States,24575.619140625,0.007012592302226839
2019-01-24,^DJI,Dow Jones Industrial Average,United States,24553.240234375,-0.00091061413842497
2019-01-25,^DJI,Dow Jones Industrial Average,United States,24737.19921875,0.007492248787492217
2019-01-28,^DJI,Dow Jones Industrial Average,United States,24528.220703125,-0.008447945694135095
2019-01-29,^DJI,Dow Jones Industrial Average,United States,24579.9609375,0.002109416537026121
2019-01-30,^DJI,Dow Jones Industrial Average,United States,25014.859375,0.017693211091987626
2019-01-31,^DJI,Dow Jones Industrial Average,United States,24999.669921875,-0.000607217210270683
2019-02-01,^DJI,Dow Jones Industrial Average,United States,25063.890625,0.00256886204200657
2019-02-04,^DJI,Dow Jones Industrial Average,United States,25239.369140625,0.007001248060425569
2019-02-05,^DJI,Dow Jones Industrial Average,United States,25411.51953125,0.006820708935545872
2019-02-06,^DJI,Dow Jones Industrial Average,United States,25390.30078125,-0.0008350051626745403
2019-02-07,^DJI,Dow Jones Industrial Average,United States,25169.529296875,-0.008695111029879299
2019-02-08,^DJI,Dow Jones Industrial Average,United States,25106.330078125,-0.0025109416232844683
2019-02-11,^DJI,Dow Jones Industrial Average,United States,25053.109375,-0.0021198121334097264
2019-02-12,^DJI,Dow Jones Industrial Average,United States,25425.759765625,0.01487441678584056
2019-02-13,^DJI,Dow Jones Industrial Average,United States,25543.26953125,0.004621681582308801
2019-02-14,^DJI,Dow Jones Industrial Average,United States,25439.390625,-0.004066781902094085
2019-02-15,^DJI,Dow Jones Industrial Average,United States,25883.25,0.0174477204089869
2019-02-19,^DJI,Dow Jones Industrial Average,United States,25891.3203125,0.00031179672181824714
2019-02-20,^DJI,Dow Jones Industrial Average,United States,25954.439453125,0.002437849436149664
2019-02-21,^DJI,Dow Jones Industrial Average,United States,25850.630859375,-0.003999646917340782
2019-02-22,^DJI,Dow Jones Industrial Average,United States,26031.810546875,0.007008714351522061
2019-02-25,^DJI,Dow Jones Industrial Average,United States,26091.94921875,0.0023101993526999376
2019-02-26,^DJI,Dow Jones Industrial Average,United States,26057.98046875,-0.0013018862529284858
2019-02-27,^DJI,Dow Jones Industrial Average,United States,25985.16015625,-0.002794549354556808
2019-02-28,^DJI,Dow Jones Industrial Average,United States,25916.0,-0.002661525110260521
2019-03-01,^DJI,Dow Jones Industrial Average,United States,26026.3203125,0.004256841815866608
2019-03-04,^DJI,Dow Jones Industrial Average,United States,25819.650390625,-0.007940804516101352
2019-03-05,^DJI,Dow Jones Industrial Average,United States,25806.630859375,-0.000504248936489371
2019-03-06,^DJI,Dow Jones Industrial Average,United States,25673.4609375,-0.0051602986302500264
2019-03-07,^DJI,Dow Jones Industrial Average,United States,25473.23046875,-0.0077991225739858505
2019-03-08,^DJI,Dow Jones Industrial Average,United States,25450.240234375,-0.0009025252766116099
2019-03-11,^DJI,Dow Jones Industrial Average,United States,25650.880859375,0.00788364365728067
2019-03-12,^DJI,Dow Jones Industrial Average,United States,25554.66015625,-0.0037511656481704625
2019-03-13,^DJI,Dow Jones Industrial Average,United States,25702.890625,0.0058005259253564034
2019-03-14,^DJI,Dow Jones Industrial Average,United States,25709.939453125,0.0002742426222730465
2019-03-15,^DJI,Dow Jones Industrial Average,United States,25848.869140625,0.0054037345266138015
2019-03-18,^DJI,Dow Jones Industrial Average,United States,25914.099609375,0.0025235327857140444
2019-03-19,^DJI,Dow Jones Industrial Average,United States,25887.380859375,-0.0010310506790802698
2019-03-20,^DJI,Dow Jones Industrial Average,United States,25745.669921875,-0.00547413190503121
2019-03-21,^DJI,Dow Jones Industrial Average,United States,25962.509765625,0.008422381099734366
2019-03-22,^DJI,Dow Jones Industrial Average,United States,25502.3203125,-0.017725152817633316
2019-03-25,^DJI,Dow Jones Industrial Average,United States,25516.830078125,0.0005689586456134599
2019-03-26,^DJI,Dow Jones Industrial Average,United States,25657.73046875,0.005521861069482492
2019-03-27,^DJI,Dow Jones Industrial Average,United States,25625.58984375,-0.0012526682762976638
2019-03-28,^DJI,Dow Jones Industrial Average,United States,25717.4609375,0.0035851308910419544
2019-03-29,^DJI,Dow Jones Industrial Average,United States,25928.6796875,0.008213048345375729
2019-04-01,^DJI,Dow Jones Industrial Average,United States,26258.419921875,0.012717201120501453
2019-04-02,^DJI,Dow Jones Industrial Average,United States,26179.130859375,-0.003019567161158365
2019-04-03,^DJI,Dow Jones Industrial Average,United States,26218.130859375,0.001489736241034656
2019-04-04,^DJI,Dow Jones Industrial Average,United States,26384.630859375,0.00635056712826132
2019-04-05,^DJI,Dow Jones Industrial Average,United States,26424.990234375,0.0015296547150918105
2019-04-08,^DJI,Dow Jones Industrial Average,United States,26341.01953125,-0.0031777004411440712
2019-04-09,^DJI,Dow Jones Industrial Average,United States,26150.580078125,-0.0072297677354162815
2019-04-10,^DJI,Dow Jones Industrial Average,United States,26157.16015625,0.0002516226449027492
2019-04-11,^DJI,Dow Jones Industrial Average,United States,26143.05078125,-0.0005394077535832986
2019-04-12,^DJI,Dow Jones Industrial Average,United States,26412.30078125,0.010299104043094642
2019-04-15,^DJI,Dow Jones Industrial Average,United States,26384.76953125,-0.0010423647007512526
