date,market,market_name,variable,value
12/20/2020,US-WV-511,DC-WV,breakfast near me,45
12/20/2020,US-WV-511,DC-WV,brewery near me,30
12/20/2020,US-WV-511,DC-WV,carry out restaurants near me,0
12/20/2020,US-WV-511,DC-WV,casual dining,0
12/20/2020,US-WV-511,DC-WV,coffee shops near me,36
12/20/2020,US-WV-511,DC-WV,delis near me,100
12/20/2020,US-WV-511,DC-WV,dining,84
12/20/2020,US-WV-511,DC-WV,dinner near me,46
12/20/2020,US-WV-511,DC-WV,door dash,65
12/20/2020,US-WV-511,DC-WV,doordash,58
12/20/2020,US-WV-511,DC-WV,drizly,26
12/20/2020,US-WV-511,DC-WV,fine dining,63
12/20/2020,US-WV-511,DC-WV,food delivery,34
12/20/2020,US-WV-511,DC-WV,food near me,100
12/20/2020,US-WV-511,DC-WV,grubhub,49
12/20/2020,US-WV-511,DC-WV,hellofresh,26
12/20/2020,US-WV-511,DC-WV,instacart,14
12/20/2020,US-WV-511,DC-WV,locally owned restaurants near me,0
12/20/2020,US-WV-511,DC-WV,lunch near me,19
12/20/2020,US-WV-511,DC-WV,meal kits,0
12/20/2020,US-WV-511,DC-WV,meal subscription,0
12/20/2020,US-WV-511,DC-WV,online cooking classes,58
12/20/2020,US-WV-511,DC-WV,outdoor dining,30
12/20/2020,US-WV-511,DC-WV,places to eat,28
12/20/2020,US-WV-511,DC-WV,reservations,49
12/20/2020,US-WV-511,DC-WV,restaurants,59
12/20/2020,US-WV-511,DC-WV,restaurants near me,93
12/20/2020,US-WV-511,DC-WV,restaurants nearby,0
12/20/2020,US-WV-511,DC-WV,romantic restaurant,38
12/20/2020,US-WV-511,DC-WV,safe restaurants,35
12/20/2020,US-WV-511,DC-WV,shop small,16
12/20/2020,US-WV-511,DC-WV,shop small american express,0
12/20/2020,US-WV-511,DC-WV,takeout,55
12/20/2020,US-WV-511,DC-WV,takeout Tuesday,0
12/20/2020,US-WV-511,DC-WV,takeout restaurants,64
12/20/2020,US-WV-511,DC-WV,ubereats,99
12/20/2020,US-WV-511,DC-WV,wine delivery,30
12/20/2020,US-WV-511,DC-WV,winery near me,14
12/27/2020,US-WV-511,DC-WV,american express shop small,0
12/27/2020,US-WV-511,DC-WV,amex shop small,0
12/27/2020,US-WV-511,DC-WV,bars near me,69
12/27/2020,US-WV-511,DC-WV,best appliances,0
12/27/2020,US-WV-511,DC-WV,best cookware,72
12/27/2020,US-WV-511,DC-WV,best restaurants,45
12/27/2020,US-WV-511,DC-WV,blue apron,46
12/27/2020,US-WV-511,DC-WV,breakfast near me,100
12/27/2020,US-WV-511,DC-WV,brewery near me,29
12/27/2020,US-WV-511,DC-WV,carry out restaurants near me,100
12/27/2020,US-WV-511,DC-WV,casual dining,0
12/27/2020,US-WV-511,DC-WV,coffee shops near me,35
12/27/2020,US-WV-511,DC-WV,delis near me,96
12/27/2020,US-WV-511,DC-WV,dining,88
12/27/2020,US-WV-511,DC-WV,dinner near me,45
12/27/2020,US-WV-511,DC-WV,door dash,62
12/27/2020,US-WV-511,DC-WV,doordash,57
12/27/2020,US-WV-511,DC-WV,drizly,75
12/27/2020,US-WV-511,DC-WV,fine dining,61
12/27/2020,US-WV-511,DC-WV,food delivery,43
12/27/2020,US-WV-511,DC-WV,food near me,84
12/27/2020,US-WV-511,DC-WV,grubhub,69
12/27/2020,US-WV-511,DC-WV,hellofresh,8
12/27/2020,US-WV-511,DC-WV,instacart,13
12/27/2020,US-WV-511,DC-WV,locally owned restaurants near me,0
12/27/2020,US-WV-511,DC-WV,lunch near me,37
12/27/2020,US-WV-511,DC-WV,meal kits,54
12/27/2020,US-WV-511,DC-WV,meal subscription,37
12/27/2020,US-WV-511,DC-WV,online cooking classes,0
12/27/2020,US-WV-511,DC-WV,outdoor dining,71
12/27/2020,US-WV-511,DC-WV,places to eat,87
12/27/2020,US-WV-511,DC-WV,reservations,42
12/27/2020,US-WV-511,DC-WV,restaurants,62
12/27/2020,US-WV-511,DC-WV,restaurants near me,97
12/27/2020,US-WV-511,DC-WV,restaurants nearby,20
12/27/2020,US-WV-511,DC-WV,romantic restaurant,0
12/27/2020,US-WV-511,DC-WV,safe restaurants,0
12/27/2020,US-WV-511,DC-WV,shop small,0
12/27/2020,US-WV-511,DC-WV,shop small american express,0
12/27/2020,US-WV-511,DC-WV,takeout,45
12/27/2020,US-WV-511,DC-WV,takeout Tuesday,0
12/27/2020,US-WV-511,DC-WV,takeout restaurants,0
12/27/2020,US-WV-511,DC-WV,ubereats,34
12/27/2020,US-WV-511,DC-WV,wine delivery,14
12/27/2020,US-WV-511,DC-WV,winery near me,34
1/3/2021,US-WV-511,DC-WV,american express shop small,0
1/3/2021,US-WV-511,DC-WV,amex shop small,0
1/3/2021,US-WV-511,DC-WV,bars near me,31
1/3/2021,US-WV-511,DC-WV,best appliances,74
1/3/2021,US-WV-511,DC-WV,best cookware,25
1/3/2021,US-WV-511,DC-WV,best restaurants,22
1/3/2021,US-WV-511,DC-WV,blue apron,41
1/3/2021,US-WV-511,DC-WV,breakfast near me,57
1/3/2021,US-WV-511,DC-WV,brewery near me,32
1/3/2021,US-WV-511,DC-WV,carry out restaurants near me,0
1/3/2021,US-WV-511,DC-WV,casual dining,0
1/3/2021,US-WV-511,DC-WV,coffee shops near me,31
1/3/2021,US-WV-511,DC-WV,delis near me,0
1/3/2021,US-WV-511,DC-WV,dining,71
1/3/2021,US-WV-511,DC-WV,dinner near me,4
1/3/2021,US-WV-511,DC-WV,door dash,47
1/3/2021,US-WV-511,DC-WV,doordash,64
1/3/2021,US-WV-511,DC-WV,drizly,11
1/3/2021,US-WV-511,DC-WV,fine dining,27
1/3/2021,US-WV-511,DC-WV,food delivery,36
1/3/2021,US-WV-511,DC-WV,food near me,63
1/3/2021,US-WV-511,DC-WV,grubhub,56
1/3/2021,US-WV-511,DC-WV,hellofresh,15
1/3/2021,US-WV-511,DC-WV,instacart,11
1/3/2021,US-WV-511,DC-WV,locally owned restaurants near me,0
1/3/2021,US-WV-511,DC-WV,lunch near me,22
1/3/2021,US-WV-511,DC-WV,meal kits,0
1/3/2021,US-WV-511,DC-WV,meal subscription,65
1/3/2021,US-WV-511,DC-WV,online cooking classes,0
1/3/2021,US-WV-511,DC-WV,outdoor dining,38
1/3/2021,US-WV-511,DC-WV,places to eat,62
1/3/2021,US-WV-511,DC-WV,reservations,29
1/3/2021,US-WV-511,DC-WV,restaurants,50
1/3/2021,US-WV-511,DC-WV,restaurants near me,82
1/3/2021,US-WV-511,DC-WV,restaurants nearby,6
1/3/2021,US-WV-511,DC-WV,romantic restaurant,32
1/3/2021,US-WV-511,DC-WV,safe restaurants,59
1/3/2021,US-WV-511,DC-WV,shop small,14
1/3/2021,US-WV-511,DC-WV,shop small american express,0
1/3/2021,US-WV-511,DC-WV,takeout,53
1/3/2021,US-WV-511,DC-WV,takeout Tuesday,0
1/3/2021,US-WV-511,DC-WV,takeout restaurants,54
1/3/2021,US-WV-511,DC-WV,ubereats,44
1/3/2021,US-WV-511,DC-WV,wine delivery,13
1/3/2021,US-WV-511,DC-WV,winery near me,6
1/10/2021,US-WV-511,DC-WV,american express shop small,0
1/10/2021,US-WV-511,DC-WV,amex shop small,0
1/10/2021,US-WV-511,DC-WV,bars near me,20
1/10/2021,US-WV-511,DC-WV,best appliances,0
1/10/2021,US-WV-511,DC-WV,best cookware,13
1/10/2021,US-WV-511,DC-WV,best restaurants,31
1/10/2021,US-WV-511,DC-WV,blue apron,7
1/10/2021,US-WV-511,DC-WV,breakfast near me,61
1/10/2021,US-WV-511,DC-WV,brewery near me,20
1/10/2021,US-WV-511,DC-WV,carry out restaurants near me,46
1/10/2021,US-WV-511,DC-WV,casual dining,0
1/10/2021,US-WV-511,DC-WV,coffee shops near me,32
1/10/2021,US-WV-511,DC-WV,delis near me,0
1/10/2021,US-WV-511,DC-WV,dining,64
1/10/2021,US-WV-511,DC-WV,dinner near me,18
1/10/2021,US-WV-511,DC-WV,door dash,60
1/10/2021,US-WV-511,DC-WV,doordash,73
1/10/2021,US-WV-511,DC-WV,drizly,11
1/10/2021,US-WV-511,DC-WV,fine dining,14
1/10/2021,US-WV-511,DC-WV,food delivery,24
1/10/2021,US-WV-511,DC-WV,food near me,74
1/10/2021,US-WV-511,DC-WV,grubhub,70
1/10/2021,US-WV-511,DC-WV,hellofresh,100
1/10/2021,US-WV-511,DC-WV,instacart,14
1/10/2021,US-WV-511,DC-WV,locally owned restaurants near me,0
1/10/2021,US-WV-511,DC-WV,lunch near me,68
1/10/2021,US-WV-511,DC-WV,meal kits,25
1/10/2021,US-WV-511,DC-WV,meal subscription,0
1/10/2021,US-WV-511,DC-WV,online cooking classes,0
1/10/2021,US-WV-511,DC-WV,outdoor dining,26
1/10/2021,US-WV-511,DC-WV,places to eat,45
1/10/2021,US-WV-511,DC-WV,reservations,41
1/10/2021,US-WV-511,DC-WV,restaurants,51
1/10/2021,US-WV-511,DC-WV,restaurants near me,86
1/10/2021,US-WV-511,DC-WV,restaurants nearby,6
1/10/2021,US-WV-511,DC-WV,romantic restaurant,33
1/10/2021,US-WV-511,DC-WV,safe restaurants,30
1/10/2021,US-WV-511,DC-WV,shop small,14
1/10/2021,US-WV-511,DC-WV,shop small american express,0
1/10/2021,US-WV-511,DC-WV,takeout,34
1/10/2021,US-WV-511,DC-WV,takeout Tuesday,0
1/10/2021,US-WV-511,DC-WV,takeout restaurants,42
1/10/2021,US-WV-511,DC-WV,ubereats,41
1/10/2021,US-WV-511,DC-WV,wine delivery,7
1/10/2021,US-WV-511,DC-WV,winery near me,43
1/17/2021,US-WV-511,DC-WV,american express shop small,0
1/17/2021,US-WV-511,DC-WV,amex shop small,0
1/17/2021,US-WV-511,DC-WV,bars near me,51
1/17/2021,US-WV-511,DC-WV,best appliances,30
1/17/2021,US-WV-511,DC-WV,best cookware,13
1/17/2021,US-WV-511,DC-WV,best restaurants,52
1/17/2021,US-WV-511,DC-WV,blue apron,21
1/17/2021,US-WV-511,DC-WV,breakfast near me,57
1/17/2021,US-WV-511,DC-WV,brewery near me,39
1/17/2021,US-WV-511,DC-WV,carry out restaurants near me,0
1/17/2021,US-WV-511,DC-WV,casual dining,57
1/17/2021,US-WV-511,DC-WV,coffee shops near me,16
1/17/2021,US-WV-511,DC-WV,delis near me,0
1/17/2021,US-WV-511,DC-WV,dining,100
1/17/2021,US-WV-511,DC-WV,dinner near me,31
1/17/2021,US-WV-511,DC-WV,door dash,56
1/17/2021,US-WV-511,DC-WV,doordash,57
1/17/2021,US-WV-511,DC-WV,drizly,23
1/17/2021,US-WV-511,DC-WV,fine dining,96
1/17/2021,US-WV-511,DC-WV,food delivery,27
1/17/2021,US-WV-511,DC-WV,food near me,75
1/17/2021,US-WV-511,DC-WV,grubhub,53
1/17/2021,US-WV-511,DC-WV,hellofresh,31
1/17/2021,US-WV-511,DC-WV,instacart,17
1/17/2021,US-WV-511,DC-WV,locally owned restaurants near me,0
1/17/2021,US-WV-511,DC-WV,lunch near me,34
1/17/2021,US-WV-511,DC-WV,meal kits,25
1/17/2021,US-WV-511,DC-WV,meal subscription,34
1/17/2021,US-WV-511,DC-WV,online cooking classes,0
1/17/2021,US-WV-511,DC-WV,outdoor dining,65
1/17/2021,US-WV-511,DC-WV,places to eat,39
1/17/2021,US-WV-511,DC-WV,reservations,38
1/17/2021,US-WV-511,DC-WV,restaurants,56
1/17/2021,US-WV-511,DC-WV,restaurants near me,79
1/17/2021,US-WV-511,DC-WV,restaurants nearby,18
1/17/2021,US-WV-511,DC-WV,romantic restaurant,33
1/17/2021,US-WV-511,DC-WV,safe restaurants,30
1/17/2021,US-WV-511,DC-WV,shop small,28
1/17/2021,US-WV-511,DC-WV,shop small american express,0
1/17/2021,US-WV-511,DC-WV,takeout,44
1/17/2021,US-WV-511,DC-WV,takeout Tuesday,63
1/17/2021,US-WV-511,DC-WV,takeout restaurants,56
1/17/2021,US-WV-511,DC-WV,ubereats,56
1/17/2021,US-WV-511,DC-WV,wine delivery,3
1/17/2021,US-WV-511,DC-WV,winery near me,43
1/24/2021,US-WV-511,DC-WV,american express shop small,0
1/24/2021,US-WV-511,DC-WV,amex shop small,0
1/24/2021,US-WV-511,DC-WV,bars near me,27
1/24/2021,US-WV-511,DC-WV,best appliances,15
1/24/2021,US-WV-511,DC-WV,best cookware,26
1/24/2021,US-WV-511,DC-WV,best restaurants,41
1/24/2021,US-WV-511,DC-WV,blue apron,62
1/24/2021,US-WV-511,DC-WV,breakfast near me,54
1/24/2021,US-WV-511,DC-WV,brewery near me,26
1/24/2021,US-WV-511,DC-WV,carry out restaurants near me,0
1/24/2021,US-WV-511,DC-WV,casual dining,0
1/24/2021,US-WV-511,DC-WV,coffee shops near me,31
1/24/2021,US-WV-511,DC-WV,delis near me,0
1/24/2021,US-WV-511,DC-WV,dining,90
1/24/2021,US-WV-511,DC-WV,dinner near me,27
1/24/2021,US-WV-511,DC-WV,door dash,63
1/24/2021,US-WV-511,DC-WV,doordash,58
1/24/2021,US-WV-511,DC-WV,drizly,45
1/24/2021,US-WV-511,DC-WV,fine dining,54
1/24/2021,US-WV-511,DC-WV,food delivery,34
1/24/2021,US-WV-511,DC-WV,food near me,73
1/24/2021,US-WV-511,DC-WV,grubhub,67
1/24/2021,US-WV-511,DC-WV,hellofresh,23
1/24/2021,US-WV-511,DC-WV,instacart,16
1/24/2021,US-WV-511,DC-WV,locally owned restaurants near me,0
1/24/2021,US-WV-511,DC-WV,lunch near me,28
1/24/2021,US-WV-511,DC-WV,meal kits,0
1/24/2021,US-WV-511,DC-WV,meal subscription,0
1/24/2021,US-WV-511,DC-WV,online cooking classes,50
1/24/2021,US-WV-511,DC-WV,outdoor dining,34
1/24/2021,US-WV-511,DC-WV,places to eat,57
1/24/2021,US-WV-511,DC-WV,reservations,36
1/24/2021,US-WV-511,DC-WV,restaurants,55
1/24/2021,US-WV-511,DC-WV,restaurants near me,64
1/24/2021,US-WV-511,DC-WV,restaurants nearby,12
1/24/2021,US-WV-511,DC-WV,romantic restaurant,0
1/24/2021,US-WV-511,DC-WV,safe restaurants,0
1/24/2021,US-WV-511,DC-WV,shop small,41
1/24/2021,US-WV-511,DC-WV,shop small american express,0
1/24/2021,US-WV-511,DC-WV,takeout,23
1/24/2021,US-WV-511,DC-WV,takeout Tuesday,0
1/24/2021,US-WV-511,DC-WV,takeout restaurants,14
1/24/2021,US-WV-511,DC-WV,ubereats,50
1/24/2021,US-WV-511,DC-WV,wine delivery,13
1/24/2021,US-WV-511,DC-WV,winery near me,0
1/31/2021,US-WV-511,DC-WV,american express shop small,0
1/31/2021,US-WV-511,DC-WV,amex shop small,0
1/31/2021,US-WV-511,DC-WV,bars near me,43
1/31/2021,US-WV-511,DC-WV,best appliances,92
1/31/2021,US-WV-511,DC-WV,best cookware,53
1/31/2021,US-WV-511,DC-WV,best restaurants,34
1/31/2021,US-WV-511,DC-WV,blue apron,42
1/31/2021,US-WV-511,DC-WV,breakfast near me,51
1/31/2021,US-WV-511,DC-WV,brewery near me,39
1/31/2021,US-WV-511,DC-WV,carry out restaurants near me,0
1/31/2021,US-WV-511,DC-WV,casual dining,0
1/31/2021,US-WV-511,DC-WV,coffee shops near me,16
1/31/2021,US-WV-511,DC-WV,delis near me,87
1/31/2021,US-WV-511,DC-WV,dining,74
1/31/2021,US-WV-511,DC-WV,dinner near me,18
1/31/2021,US-WV-511,DC-WV,door dash,79
1/31/2021,US-WV-511,DC-WV,doordash,71
1/31/2021,US-WV-511,DC-WV,drizly,34
1/31/2021,US-WV-511,DC-WV,fine dining,14
1/31/2021,US-WV-511,DC-WV,food delivery,25
1/31/2021,US-WV-511,DC-WV,food near me,74
1/31/2021,US-WV-511,DC-WV,grubhub,77
1/31/2021,US-WV-511,DC-WV,hellofresh,31
1/31/2021,US-WV-511,DC-WV,instacart,16
1/31/2021,US-WV-511,DC-WV,locally owned restaurants near me,0
1/31/2021,US-WV-511,DC-WV,lunch near me,40
1/31/2021,US-WV-511,DC-WV,meal kits,25
1/31/2021,US-WV-511,DC-WV,meal subscription,0
1/31/2021,US-WV-511,DC-WV,online cooking classes,51
1/31/2021,US-WV-511,DC-WV,outdoor dining,43
1/31/2021,US-WV-511,DC-WV,places to eat,53
1/31/2021,US-WV-511,DC-WV,reservations,49
1/31/2021,US-WV-511,DC-WV,restaurants,56
1/31/2021,US-WV-511,DC-WV,restaurants near me,69
1/31/2021,US-WV-511,DC-WV,restaurants nearby,6
1/31/2021,US-WV-511,DC-WV,romantic restaurant,100
1/31/2021,US-WV-511,DC-WV,safe restaurants,0
1/31/2021,US-WV-511,DC-WV,shop small,28
1/31/2021,US-WV-511,DC-WV,shop small american express,0
1/31/2021,US-WV-511,DC-WV,takeout,51
1/31/2021,US-WV-511,DC-WV,takeout Tuesday,0
1/31/2021,US-WV-511,DC-WV,takeout restaurants,42
1/31/2021,US-WV-511,DC-WV,ubereats,61
1/31/2021,US-WV-511,DC-WV,wine delivery,7
1/31/2021,US-WV-511,DC-WV,winery near me,12
2/7/2021,US-WV-511,DC-WV,american express shop small,0
2/7/2021,US-WV-511,DC-WV,amex shop small,0
2/7/2021,US-WV-511,DC-WV,bars near me,39
2/7/2021,US-WV-511,DC-WV,best appliances,30
2/7/2021,US-WV-511,DC-WV,best cookware,13
2/7/2021,US-WV-511,DC-WV,best restaurants,45
2/7/2021,US-WV-511,DC-WV,blue apron,35
2/7/2021,US-WV-511,DC-WV,breakfast near me,41
2/7/2021,US-WV-511,DC-WV,brewery near me,58
2/7/2021,US-WV-511,DC-WV,carry out restaurants near me,0
2/7/2021,US-WV-511,DC-WV,casual dining,0
2/7/2021,US-WV-511,DC-WV,coffee shops near me,16
2/7/2021,US-WV-511,DC-WV,delis near me,0
2/7/2021,US-WV-511,DC-WV,dining,73
2/7/2021,US-WV-511,DC-WV,dinner near me,58
2/7/2021,US-WV-511,DC-WV,door dash,59
2/7/2021,US-WV-511,DC-WV,doordash,53
2/7/2021,US-WV-511,DC-WV,drizly,34
2/7/2021,US-WV-511,DC-WV,fine dining,41
2/7/2021,US-WV-511,DC-WV,food delivery,27
2/7/2021,US-WV-511,DC-WV,food near me,66
2/7/2021,US-WV-511,DC-WV,grubhub,72
2/7/2021,US-WV-511,DC-WV,hellofresh,45
2/7/2021,US-WV-511,DC-WV,instacart,10
2/7/2021,US-WV-511,DC-WV,locally owned restaurants near me,0
2/7/2021,US-WV-511,DC-WV,lunch near me,28
2/7/2021,US-WV-511,DC-WV,meal kits,24
2/7/2021,US-WV-511,DC-WV,meal subscription,0
2/7/2021,US-WV-511,DC-WV,online cooking classes,0
2/7/2021,US-WV-511,DC-WV,outdoor dining,30
2/7/2021,US-WV-511,DC-WV,places to eat,37
2/7/2021,US-WV-511,DC-WV,reservations,64
2/7/2021,US-WV-511,DC-WV,restaurants,59
2/7/2021,US-WV-511,DC-WV,restaurants near me,78
2/7/2021,US-WV-511,DC-WV,restaurants nearby,6
2/7/2021,US-WV-511,DC-WV,romantic restaurant,0
2/7/2021,US-WV-511,DC-WV,safe restaurants,0
2/7/2021,US-WV-511,DC-WV,shop small,0
2/7/2021,US-WV-511,DC-WV,shop small american express,0
2/7/2021,US-WV-511,DC-WV,takeout,40
2/7/2021,US-WV-511,DC-WV,takeout Tuesday,0
2/7/2021,US-WV-511,DC-WV,takeout restaurants,27
2/7/2021,US-WV-511,DC-WV,ubereats,65
2/7/2021,US-WV-511,DC-WV,wine delivery,19
2/7/2021,US-WV-511,DC-WV,winery near me,24
2/14/2021,US-WV-511,DC-WV,american express shop small,0
2/14/2021,US-WV-511,DC-WV,amex shop small,0
2/14/2021,US-WV-511,DC-WV,bars near me,40
2/14/2021,US-WV-511,DC-WV,best appliances,61
2/14/2021,US-WV-511,DC-WV,best cookware,26
2/14/2021,US-WV-511,DC-WV,best restaurants,41
2/14/2021,US-WV-511,DC-WV,blue apron,28
2/14/2021,US-WV-511,DC-WV,breakfast near me,76
2/14/2021,US-WV-511,DC-WV,brewery near me,26
2/14/2021,US-WV-511,DC-WV,carry out restaurants near me,92
2/14/2021,US-WV-511,DC-WV,casual dining,0
2/14/2021,US-WV-511,DC-WV,coffee shops near me,32
2/14/2021,US-WV-511,DC-WV,delis near me,0
2/14/2021,US-WV-511,DC-WV,dining,87
2/14/2021,US-WV-511,DC-WV,dinner near me,41
2/14/2021,US-WV-511,DC-WV,door dash,79
2/14/2021,US-WV-511,DC-WV,doordash,45
2/14/2021,US-WV-511,DC-WV,drizly,69
2/14/2021,US-WV-511,DC-WV,fine dining,97
2/14/2021,US-WV-511,DC-WV,food delivery,39
2/14/2021,US-WV-511,DC-WV,food near me,67
2/14/2021,US-WV-511,DC-WV,grubhub,67
2/14/2021,US-WV-511,DC-WV,hellofresh,39
2/14/2021,US-WV-511,DC-WV,instacart,15
2/14/2021,US-WV-511,DC-WV,locally owned restaurants near me,0
2/14/2021,US-WV-511,DC-WV,lunch near me,34
2/14/2021,US-WV-511,DC-WV,meal kits,50
2/14/2021,US-WV-511,DC-WV,meal subscription,0
2/14/2021,US-WV-511,DC-WV,online cooking classes,0
2/14/2021,US-WV-511,DC-WV,outdoor dining,57
2/14/2021,US-WV-511,DC-WV,places to eat,53
2/14/2021,US-WV-511,DC-WV,reservations,49
2/14/2021,US-WV-511,DC-WV,restaurants,61
2/14/2021,US-WV-511,DC-WV,restaurants near me,85
2/14/2021,US-WV-511,DC-WV,restaurants nearby,6
2/14/2021,US-WV-511,DC-WV,romantic restaurant,0
2/14/2021,US-WV-511,DC-WV,safe restaurants,31
2/14/2021,US-WV-511,DC-WV,shop small,42
2/14/2021,US-WV-511,DC-WV,shop small american express,0
2/14/2021,US-WV-511,DC-WV,takeout,34
2/14/2021,US-WV-511,DC-WV,takeout Tuesday,0
2/14/2021,US-WV-511,DC-WV,takeout restaurants,42
2/14/2021,US-WV-511,DC-WV,ubereats,51
2/14/2021,US-WV-511,DC-WV,wine delivery,16
2/14/2021,US-WV-511,DC-WV,winery near me,37
2/21/2021,US-WV-511,DC-WV,american express shop small,0
2/21/2021,US-WV-511,DC-WV,amex shop small,0
2/21/2021,US-WV-511,DC-WV,bars near me,43
2/21/2021,US-WV-511,DC-WV,best appliances,46
2/21/2021,US-WV-511,DC-WV,best cookware,0
2/21/2021,US-WV-511,DC-WV,best restaurants,36
2/21/2021,US-WV-511,DC-WV,blue apron,35
2/21/2021,US-WV-511,DC-WV,breakfast near me,63
2/21/2021,US-WV-511,DC-WV,brewery near me,26
2/21/2021,US-WV-511,DC-WV,carry out restaurants near me,46
2/21/2021,US-WV-511,DC-WV,casual dining,57
2/21/2021,US-WV-511,DC-WV,coffee shops near me,64
2/21/2021,US-WV-511,DC-WV,delis near me,0
2/21/2021,US-WV-511,DC-WV,dining,67
2/21/2021,US-WV-511,DC-WV,dinner near me,41
2/21/2021,US-WV-511,DC-WV,door dash,90
2/21/2021,US-WV-511,DC-WV,doordash,61
2/21/2021,US-WV-511,DC-WV,drizly,46
2/21/2021,US-WV-511,DC-WV,fine dining,28
2/21/2021,US-WV-511,DC-WV,food delivery,23
2/21/2021,US-WV-511,DC-WV,food near me,74
2/21/2021,US-WV-511,DC-WV,grubhub,59
2/21/2021,US-WV-511,DC-WV,hellofresh,38
2/21/2021,US-WV-511,DC-WV,instacart,13
2/21/2021,US-WV-511,DC-WV,locally owned restaurants near me,0
2/21/2021,US-WV-511,DC-WV,lunch near me,28
2/21/2021,US-WV-511,DC-WV,meal kits,49
2/21/2021,US-WV-511,DC-WV,meal subscription,0
2/21/2021,US-WV-511,DC-WV,online cooking classes,0
2/21/2021,US-WV-511,DC-WV,outdoor dining,30
2/21/2021,US-WV-511,DC-WV,places to eat,39
2/21/2021,US-WV-511,DC-WV,reservations,37
2/21/2021,US-WV-511,DC-WV,restaurants,60
2/21/2021,US-WV-511,DC-WV,restaurants near me,91
2/21/2021,US-WV-511,DC-WV,restaurants nearby,6
2/21/2021,US-WV-511,DC-WV,romantic restaurant,0
2/21/2021,US-WV-511,DC-WV,safe restaurants,0
2/21/2021,US-WV-511,DC-WV,shop small,14
2/21/2021,US-WV-511,DC-WV,shop small american express,0
2/21/2021,US-WV-511,DC-WV,takeout,37
2/21/2021,US-WV-511,DC-WV,takeout Tuesday,63
2/21/2021,US-WV-511,DC-WV,takeout restaurants,0
2/21/2021,US-WV-511,DC-WV,ubereats,66
2/21/2021,US-WV-511,DC-WV,wine delivery,6
2/21/2021,US-WV-511,DC-WV,winery near me,31
1/5/2020,US-CA-807,SF,american express shop small,0
1/5/2020,US-CA-807,SF,amex shop small,0
1/5/2020,US-CA-807,SF,bars near me,89
1/5/2020,US-CA-807,SF,best appliances,18
1/5/2020,US-CA-807,SF,best cookware,31
1/5/2020,US-CA-807,SF,best restaurants,76
1/5/2020,US-CA-807,SF,blue apron,21
1/5/2020,US-CA-807,SF,breakfast near me,64
1/5/2020,US-CA-807,SF,brewery near me,70
1/5/2020,US-CA-807,SF,casual dining,0
1/5/2020,US-CA-807,SF,coffee shops near me,67
1/5/2020,US-CA-807,SF,delis near me,0
1/5/2020,US-CA-807,SF,dining,42
1/5/2020,US-CA-807,SF,dinner near me,34
1/5/2020,US-CA-807,SF,door dash,27
1/5/2020,US-CA-807,SF,doordash,29
1/5/2020,US-CA-807,SF,drizly,0
1/5/2020,US-CA-807,SF,fine dining,79
1/5/2020,US-CA-807,SF,food delivery,33
1/5/2020,US-CA-807,SF,food near me,76
1/5/2020,US-CA-807,SF,grubhub,66
1/5/2020,US-CA-807,SF,hellofresh,18
1/5/2020,US-CA-807,SF,instacart,8
1/5/2020,US-CA-807,SF,local dining,0
1/5/2020,US-CA-807,SF,lunch near me,20
1/5/2020,US-CA-807,SF,meal kits,21
1/5/2020,US-CA-807,SF,meal subscription,0
1/5/2020,US-CA-807,SF,online cooking classes,0
1/5/2020,US-CA-807,SF,outdoor dining,2
1/5/2020,US-CA-807,SF,places to eat,64
1/5/2020,US-CA-807,SF,reservations,72
1/5/2020,US-CA-807,SF,restaurants,78
1/5/2020,US-CA-807,SF,restaurants near me,94
1/5/2020,US-CA-807,SF,restaurants nearby,22
1/5/2020,US-CA-807,SF,romantic restaurant,43
1/5/2020,US-CA-807,SF,safe restaurants,0
1/5/2020,US-CA-807,SF,shop small,15
1/5/2020,US-CA-807,SF,shop small american express,0
1/5/2020,US-CA-807,SF,takeout,10
1/5/2020,US-CA-807,SF,takeout Tuesday,0
1/5/2020,US-CA-807,SF,takeout restaurants,12
1/5/2020,US-CA-807,SF,ubereats,17
1/5/2020,US-CA-807,SF,wine delivery,0
1/5/2020,US-CA-807,SF,winery near me,55
1/12/2020,US-CA-807,SF,american express shop small,0
1/12/2020,US-CA-807,SF,amex shop small,0
1/12/2020,US-CA-807,SF,bars near me,95
1/12/2020,US-CA-807,SF,best appliances,0
1/12/2020,US-CA-807,SF,best cookware,15
1/12/2020,US-CA-807,SF,best restaurants,81
1/12/2020,US-CA-807,SF,blue apron,10
1/12/2020,US-CA-807,SF,breakfast near me,100
1/12/2020,US-CA-807,SF,brewery near me,17
1/12/2020,US-CA-807,SF,casual dining,0
1/12/2020,US-CA-807,SF,coffee shops near me,38
1/12/2020,US-CA-807,SF,delis near me,0
1/12/2020,US-CA-807,SF,dining,39
1/12/2020,US-CA-807,SF,dinner near me,26
1/12/2020,US-CA-807,SF,door dash,23
1/12/2020,US-CA-807,SF,doordash,29
1/12/2020,US-CA-807,SF,drizly,0
1/12/2020,US-CA-807,SF,fine dining,62
1/12/2020,US-CA-807,SF,food delivery,38
1/12/2020,US-CA-807,SF,food near me,80
1/12/2020,US-CA-807,SF,grubhub,46
1/12/2020,US-CA-807,SF,hellofresh,50
1/12/2020,US-CA-807,SF,instacart,6
