geo_type,market_name,date,driving,transit,walking
state,Oregon,2020-04-14,63.32,23.35,62.46
state,Oregon,2020-04-15,66.64,23.04,60.16
state,Oregon,2020-04-16,70.02,24.12,65.51
state,Oregon,2020-04-17,78.06,25.15,72.2
state,Oregon,2020-04-18,65.2,21.69,52.93
state,Oregon,2020-04-19,57.86,21.83,54.79
state,Oregon,2020-04-20,70.35,24.53,66.95
state,Oregon,2020-04-21,67.05,24.13,59.53
state,Oregon,2020-04-22,65.86,21.09,51.23
state,Oregon,2020-04-23,71.5,23.43,62.05
state,Oregon,2020-04-24,77.61,23.21,63.91
state,Oregon,2020-04-25,70.04,21.82,61.89
state,Oregon,2020-04-26,62.78,21.8,59.14
state,Oregon,2020-04-27,69.31,24.36,61.23
state,Oregon,2020-04-28,73.89,25.95,68.82
state,Oregon,2020-04-29,74.46,25.0,66.33
state,Oregon,2020-04-30,78.35,25.62,68.38
state,Oregon,2020-05-01,89.25,26.0,75.03
state,Oregon,2020-05-02,74.05,20.89,60.55
state,Oregon,2020-05-03,65.01,21.53,57.55
state,Oregon,2020-05-04,77.19,27.25,70.23
state,Oregon,2020-05-05,80.92,27.42,75.38
state,Oregon,2020-05-06,80.89,25.79,72.52
state,Oregon,2020-05-07,87.53,27.66,79.38
state,Oregon,2020-05-08,101.98,30.88,91.52
state,Oregon,2020-05-09,94.54,28.98,87.41
state,Oregon,2020-05-10,73.76,23.18,63.04
state,Oregon,2020-05-11,0.0,23.07,63.25
state,Oregon,2020-05-12,0.0,20.59,52.4
state,Oregon,2020-05-13,86.01,26.82,75.0
state,Oregon,2020-05-14,90.64,25.92,74.88
state,Oregon,2020-05-15,109.67,30.11,102.8
state,Oregon,2020-05-16,94.57,25.36,84.93
state,Oregon,2020-05-17,82.01,25.82,79.77
state,Oregon,2020-05-18,90.59,27.73,79.6
state,Oregon,2020-05-19,96.2,28.68,88.5
state,Oregon,2020-05-20,97.79,29.07,88.59
state,Oregon,2020-05-21,102.5,28.12,89.48
state,Oregon,2020-05-22,122.02,31.38,109.01
state,Oregon,2020-05-23,115.66,29.52,105.78
state,Oregon,2020-05-24,102.05,28.31,97.05
state,Oregon,2020-05-25,96.36,28.04,80.63
state,Oregon,2020-05-26,105.93,33.13,98.56
state,Oregon,2020-05-27,112.63,34.89,109.55
state,Oregon,2020-05-28,119.73,37.33,110.66
state,Oregon,2020-05-29,130.89,38.64,123.72
state,Oregon,2020-05-30,103.44,29.45,100.43
state,Oregon,2020-05-31,98.3,30.75,100.04
state,Oregon,2020-06-01,112.28,35.6,115.09
state,Oregon,2020-06-02,111.86,37.43,119.68
state,Oregon,2020-06-03,115.54,37.6,120.98
state,Oregon,2020-06-04,119.14,38.17,118.75
state,Oregon,2020-06-05,133.16,40.91,130.64
state,Oregon,2020-06-06,117.91,34.8,116.66
state,Oregon,2020-06-07,101.03,30.1,93.09
state,Oregon,2020-06-08,113.65,37.31,107.13
state,Oregon,2020-06-09,113.48,35.23,101.98
state,Oregon,2020-06-10,123.05,40.63,118.95
state,Oregon,2020-06-11,127.88,38.83,120.98
state,Oregon,2020-06-12,140.05,38.15,123.55
state,Oregon,2020-06-13,129.31,34.15,118.92
state,Oregon,2020-06-14,117.79,35.23,105.88
state,Oregon,2020-06-15,122.35,39.61,111.19
state,Oregon,2020-06-16,125.04,40.06,111.59
state,Oregon,2020-06-17,134.91,42.7,127.27
state,Oregon,2020-06-18,144.45,43.83,130.99
state,Oregon,2020-06-19,164.88,47.02,155.43
state,Oregon,2020-06-20,141.96,38.44,132.93
state,Oregon,2020-06-21,122.19,35.84,106.88
state,Oregon,2020-06-22,142.09,47.44,134.3
state,Oregon,2020-06-23,145.51,46.59,135.34
state,Oregon,2020-06-24,143.97,46.11,135.6
state,Oregon,2020-06-25,152.22,45.37,144.26
state,Oregon,2020-06-26,173.45,49.3,161.18
state,Oregon,2020-06-27,154.84,43.28,150.88
state,Oregon,2020-06-28,131.32,36.35,115.71
state,Oregon,2020-06-29,142.21,44.7,135.17
state,Oregon,2020-06-30,141.45,45.3,131.95
state,Oregon,2020-07-01,148.89,44.42,135.94
state,Oregon,2020-07-02,162.91,47.42,145.99
state,Oregon,2020-07-03,163.31,43.39,156.1
state,Oregon,2020-07-04,120.14,35.61,128.65
state,Oregon,2020-07-05,136.24,39.9,119.23
state,Oregon,2020-07-06,143.63,44.38,130.21
state,Oregon,2020-07-07,142.4,45.15,132.48
state,Oregon,2020-07-08,148.65,50.22,140.38
state,Oregon,2020-07-09,152.72,46.91,140.72
state,Oregon,2020-07-10,177.17,50.72,165.61
state,Oregon,2020-07-11,164.85,44.98,161.58
state,Oregon,2020-07-12,141.68,40.02,127.16
state,Oregon,2020-07-13,148.21,47.9,140.07
state,Oregon,2020-07-14,149.48,46.9,142.04
state,Oregon,2020-07-15,156.48,47.74,147.76
state,Oregon,2020-07-16,161.29,48.88,147.59
state,Oregon,2020-07-17,176.35,49.02,161.79
state,Oregon,2020-07-18,169.11,45.48,163.88
state,Oregon,2020-07-19,150.64,42.26,130.1
state,Oregon,2020-07-20,155.72,49.67,140.31
state,Oregon,2020-07-21,151.75,47.1,139.38
state,Oregon,2020-07-22,153.48,48.93,141.1
state,Oregon,2020-07-23,158.56,49.27,145.78
state,Oregon,2020-07-24,177.0,48.95,161.92
state,Oregon,2020-07-25,168.89,46.23,166.72
state,Oregon,2020-07-26,162.62,42.37,133.15
state,Oregon,2020-07-27,153.44,47.65,136.35
state,Oregon,2020-07-28,151.49,49.37,137.83
state,Oregon,2020-07-29,156.03,47.2,143.59
state,Oregon,2020-07-30,162.63,47.37,144.19
state,Oregon,2020-07-31,183.16,50.08,162.89
state,Oregon,2020-08-01,169.12,46.14,162.37
state,Oregon,2020-08-02,150.14,42.8,133.31
state,Oregon,2020-08-03,155.24,51.91,147.85
state,Oregon,2020-08-04,155.4,51.85,148.64
state,Oregon,2020-08-05,159.11,51.11,149.79
state,Oregon,2020-08-06,159.05,51.36,147.28
state,Oregon,2020-08-07,185.59,53.28,170.03
state,Oregon,2020-08-08,169.36,45.1,168.66
state,Oregon,2020-08-09,153.22,41.68,136.62
state,Oregon,2020-08-10,158.38,52.1,148.02
state,Oregon,2020-08-11,154.62,50.23,147.2
state,Oregon,2020-08-12,157.73,50.48,148.52
state,Oregon,2020-08-13,165.88,49.71,155.15
state,Oregon,2020-08-14,189.0,53.75,172.45
state,Oregon,2020-08-15,179.67,48.14,163.47
state,Oregon,2020-08-16,154.67,44.24,130.58
state,Oregon,2020-08-17,154.89,54.04,144.69
state,Oregon,2020-08-18,154.66,52.91,147.33
state,Oregon,2020-08-19,159.05,54.38,150.65
state,Oregon,2020-08-20,168.11,53.64,154.98
state,Oregon,2020-08-21,182.82,52.38,173.55
state,Oregon,2020-08-22,171.56,49.13,172.84
state,Oregon,2020-08-23,153.72,44.42,140.24
state,Oregon,2020-08-24,151.6,51.55,145.58
state,Oregon,2020-08-25,152.2,51.67,147.45
state,Oregon,2020-08-26,155.12,53.25,148.94
state,Oregon,2020-08-27,163.83,53.69,154.81
state,Oregon,2020-08-28,183.29,55.25,176.03
state,Oregon,2020-08-29,168.9,51.24,172.0
state,Oregon,2020-08-30,144.29,44.2,133.88
state,Oregon,2020-08-31,146.82,51.91,137.13
state,Oregon,2020-09-01,150.88,55.88,143.27
state,Oregon,2020-09-02,153.98,56.51,146.56
state,Oregon,2020-09-03,165.53,55.28,152.52
state,Oregon,2020-09-04,189.87,55.61,173.73
state,Oregon,2020-09-05,170.64,50.73,177.54
state,Oregon,2020-09-06,155.38,45.31,154.06
state,Oregon,2020-09-07,155.27,46.05,130.82
state,Oregon,2020-09-08,184.2,55.21,136.31
state,Oregon,2020-09-09,170.26,50.23,133.95
state,Oregon,2020-09-10,164.54,45.2,129.26
state,Oregon,2020-09-11,150.43,37.64,126.69
state,Oregon,2020-09-12,125.02,33.66,112.39
state,Oregon,2020-09-13,101.96,29.9,87.9
state,Oregon,2020-09-14,118.47,37.61,104.78
state,Oregon,2020-09-15,121.09,39.55,107.37
state,Oregon,2020-09-16,126.13,42.83,112.12
state,Oregon,2020-09-17,130.11,43.38,120.62
state,Oregon,2020-09-18,149.99,48.31,142.93
state,Oregon,2020-09-19,148.08,49.18,156.45
state,Oregon,2020-09-20,125.64,44.03,128.04
state,Oregon,2020-09-21,133.8,52.2,135.68
state,Oregon,2020-09-22,133.96,51.78,137.14
state,Oregon,2020-09-23,136.1,48.22,132.01
state,Oregon,2020-09-24,138.11,52.62,144.66
state,Oregon,2020-09-25,155.76,52.68,158.25
state,Oregon,2020-09-26,149.5,50.11,170.95
state,Oregon,2020-09-27,127.13,47.63,136.11
state,Oregon,2020-09-28,130.61,54.74,139.47
state,Oregon,2020-09-29,129.18,53.4,134.92
state,Oregon,2020-09-30,133.32,53.39,137.93
state,Oregon,2020-10-01,139.79,53.4,139.45
state,Oregon,2020-10-02,158.29,56.47,163.76
state,Oregon,2020-10-03,150.84,54.06,168.07
state,Oregon,2020-10-04,123.57,43.48,121.79
state,Oregon,2020-10-05,125.49,52.43,128.12
state,Oregon,2020-10-06,127.41,54.03,132.44
state,Oregon,2020-10-07,127.78,53.98,130.18
state,Oregon,2020-10-08,134.47,50.77,134.34
state,Oregon,2020-10-09,160.61,59.31,169.39
state,Oregon,2020-10-10,140.08,48.76,154.73
state,Oregon,2020-10-11,113.88,41.07,111.34
state,Oregon,2020-10-12,120.72,51.02,123.23
state,Oregon,2020-10-13,117.49,48.71,119.44
state,Oregon,2020-10-14,125.92,49.37,130.29
state,Oregon,2020-10-15,134.21,51.75,139.55
state,Oregon,2020-10-16,156.54,56.2,168.96
state,Oregon,2020-10-17,152.76,50.9,172.39
state,Oregon,2020-10-18,118.18,43.83,120.18
state,Oregon,2020-10-19,119.72,51.33,124.05
state,Oregon,2020-10-20,122.05,49.15,127.06
state,Oregon,2020-10-21,125.72,51.39,130.39
state,Oregon,2020-10-22,130.28,49.1,132.25
state,Oregon,2020-10-23,147.76,53.4,152.9
state,Oregon,2020-10-24,140.81,48.76,154.46
state,Oregon,2020-10-25,114.98,39.81,112.81
state,Oregon,2020-10-26,116.29,47.27,119.11
state,Oregon,2020-10-27,118.83,48.11,124.72
state,Oregon,2020-10-28,122.19,50.08,129.03
state,Oregon,2020-10-29,128.05,51.52,132.66
state,Oregon,2020-10-30,145.24,54.77,155.59
state,Oregon,2020-10-31,133.08,49.77,169.64
state,Oregon,2020-11-01,105.82,41.82,111.95
state,Oregon,2020-11-02,112.26,49.34,120.2
state,Oregon,2020-11-03,107.13,43.2,114.24
state,Oregon,2020-11-04,104.88,46.61,113.92
state,Oregon,2020-11-05,110.09,45.87,111.9
state,Oregon,2020-11-06,126.13,47.15,134.24
state,Oregon,2020-11-07,115.64,43.33,132.98
state,Oregon,2020-11-08,99.29,39.3,102.72
state,Oregon,2020-11-09,102.39,46.39,106.79
state,Oregon,2020-11-10,105.29,46.34,112.36
state,Oregon,2020-11-11,114.39,47.69,122.22
state,Oregon,2020-11-12,100.29,42.44,104.81
state,Oregon,2020-11-13,121.38,47.3,126.81
state,Oregon,2020-11-14,107.93,39.71,116.67
state,Oregon,2020-11-15,87.13,35.3,90.97
state,Oregon,2020-11-16,98.49,42.21,102.47
state,Oregon,2020-11-17,100.36,43.08,103.73
state,Oregon,2020-11-18,98.9,41.67,99.97
state,Oregon,2020-11-19,100.97,42.4,106.56
state,Oregon,2020-11-20,118.87,43.89,125.52
state,Oregon,2020-11-21,105.51,37.06,107.11
state,Oregon,2020-11-22,83.29,32.62,82.02
state,Oregon,2020-11-23,99.42,41.68,103.91
state,Oregon,2020-11-24,107.27,39.47,109.74
state,Oregon,2020-11-25,114.39,39.91,116.47
state,Oregon,2020-11-26,50.44,21.17,48.04
state,Oregon,2020-11-27,96.88,37.0,101.92
state,Oregon,2020-11-28,95.52,34.69,97.49
state,Oregon,2020-11-29,87.39,32.53,82.41
state,Oregon,2020-11-30,95.31,39.77,100.41
state,Oregon,2020-12-01,97.4,39.95,107.78
state,Oregon,2020-12-02,99.8,40.32,108.7
state,Oregon,2020-12-03,102.26,40.81,108.09
state,Oregon,2020-12-04,116.16,40.94,126.25
state,Oregon,2020-12-05,107.18,37.13,117.61
state,Oregon,2020-12-06,82.73,31.33,83.23
state,Oregon,2020-12-07,95.75,38.89,105.73
state,Oregon,2020-12-08,97.09,40.72,110.0
state,Oregon,2020-12-09,102.91,41.21,112.63
state,Oregon,2020-12-10,103.25,39.44,108.66
state,Oregon,2020-12-11,117.14,39.27,123.53
state,Oregon,2020-12-12,110.89,37.84,123.53
state,Oregon,2020-12-13,83.34,33.14,84.77
state,Oregon,2020-12-14,100.35,40.65,111.33
state,Oregon,2020-12-15,102.23,39.16,110.28
state,Oregon,2020-12-16,107.47,40.35,116.1
state,Oregon,2020-12-17,109.53,40.8,117.48
state,Oregon,2020-12-18,122.99,43.26,131.05
state,Oregon,2020-12-19,113.5,38.27,122.98
state,Oregon,2020-12-20,89.9,33.7,92.67
state,Oregon,2020-12-21,116.66,43.08,125.31
state,Oregon,2020-12-22,122.26,43.88,129.26
state,Oregon,2020-12-23,135.39,43.75,132.09
state,Oregon,2020-12-24,92.28,30.24,97.24
state,Oregon,2020-12-25,43.72,17.2,36.79
state,Oregon,2020-12-26,89.09,32.55,88.02
state,Oregon,2020-12-27,91.28,34.63,87.63
state,Oregon,2020-12-28,111.26,42.36,108.19
state,Oregon,2020-12-29,110.47,40.18,104.58
state,Oregon,2020-12-30,111.63,39.9,104.96
state,Oregon,2020-12-31,109.01,39.35,116.58
state,Oregon,2021-01-01,82.09,29.41,83.9
state,Oregon,2021-01-02,98.85,36.41,98.38
state,Oregon,2021-01-03,89.16,36.06,90.01
state,Oregon,2021-01-04,97.7,43.53,99.81
state,Oregon,2021-01-05,98.27,43.79,103.71
state,Oregon,2021-01-06,98.44,41.35,99.97
state,Oregon,2021-01-07,101.16,44.77,105.88
state,Oregon,2021-01-08,112.08,42.99,118.96
state,Oregon,2021-01-09,109.63,39.82,118.2
state,Oregon,2021-01-10,86.71,35.3,89.13
state,Oregon,2021-01-11,96.14,41.1,97.03
state,Oregon,2021-01-12,96.66,40.0,96.65
state,Oregon,2021-01-13,105.46,44.58,111.28
state,Oregon,2021-01-14,106.17,42.89,111.35
state,Oregon,2021-01-15,121.76,45.37,123.16
state,Oregon,2021-01-16,114.81,42.49,127.58
state,Oregon,2021-01-17,93.71,37.53,99.34
state,Oregon,2021-01-18,111.28,47.02,110.99
state,Oregon,2021-01-19,100.4,42.62,103.3
state,Oregon,2021-01-20,97.29,41.29,98.16
state,Oregon,2021-01-21,101.22,42.01,97.23
state,Oregon,2021-01-22,118.78,46.46,121.55
state,Oregon,2021-01-23,119.43,41.36,125.24
state,Oregon,2021-01-24,81.6,33.5,79.25
state,Oregon,2021-01-25,94.7,41.62,93.45
state,Oregon,2021-01-26,96.67,40.48,90.36
state,Oregon,2021-01-27,97.75,44.18,96.07
state,Oregon,2021-01-28,101.96,41.77,98.04
state,Oregon,2021-01-29,117.91,46.65,119.29
state,Oregon,2021-01-30,110.2,40.24,116.96
state,Oregon,2021-01-31,88.52,36.55,88.61
state,Oregon,2021-02-01,97.24,42.96,94.89
state,Oregon,2021-02-02,97.63,43.89,97.74
state,Oregon,2021-02-03,101.84,45.24,102.99
state,Oregon,2021-02-04,104.87,43.43,100.77
state,Oregon,2021-02-05,119.79,48.91,124.79
state,Oregon,2021-02-06,112.64,42.0,117.04
state,Oregon,2021-02-07,85.4,36.16,88.74
state,Oregon,2021-02-08,97.81,46.23,95.57
state,Oregon,2021-02-09,101.76,46.15,101.33
state,Oregon,2021-02-10,108.72,47.47,107.36
state,Oregon,2021-02-11,94.64,47.94,92.4
state,Oregon,2021-02-12,74.66,70.22,95.56
state,Oregon,2021-02-13,64.78,44.1,111.19
state,Oregon,2021-02-14,65.18,60.76,92.99
state,Oregon,2021-02-15,74.98,56.22,86.32
state,Oregon,2021-02-16,102.13,57.8,105.09
state,Oregon,2021-02-17,110.25,50.84,110.28
state,Oregon,2021-02-18,114.9,47.96,106.69
state,Oregon,2021-02-19,131.49,51.18,126.21
state,Oregon,2021-02-20,122.68,49.66,136.04
state,Oregon,2021-02-21,95.78,39.96,95.64
state,Oregon,2021-02-22,104.83,47.8,100.3
state,Oregon,2021-02-23,107.14,48.87,104.76
state,Oregon,2021-02-24,115.95,51.94,115.07
state,Oregon,2021-02-25,113.91,49.84,105.68
state,Oregon,2021-02-26,132.39,51.57,126.27
state,Oregon,2021-02-27,127.27,48.27,137.99
state,Oregon,2021-02-28,106.53,44.06,114.93
state,Pennsylvania,2020-01-13,100.0,100.0,100.0
state,Pennsylvania,2020-01-14,102.61,97.42,95.65
state,Pennsylvania,2020-01-15,104.18,98.22,98.62
state,Pennsylvania,2020-01-16,106.05,97.66,95.77
state,Pennsylvania,2020-01-17,126.14,106.18,120.42
state,Pennsylvania,2020-01-18,90.9,85.04,108.19
state,Pennsylvania,2020-01-19,90.79,77.59,92.07
state,Pennsylvania,2020-01-20,102.02,88.73,83.26
state,Pennsylvania,2020-01-21,99.21,94.1,81.91
state,Pennsylvania,2020-01-22,101.94,94.2,87.38
state,Pennsylvania,2020-01-23,103.98,95.1,90.5
state,Pennsylvania,2020-01-24,122.14,112.01,126.03
state,Pennsylvania,2020-01-25,116.31,89.49,126.88
state,Pennsylvania,2020-01-26,86.11,72.5,78.63
state,Pennsylvania,2020-01-27,93.3,89.54,75.68
state,Pennsylvania,2020-01-28,98.34,91.08,78.63
state,Pennsylvania,2020-01-29,99.46,91.61,82.44
state,Pennsylvania,2020-01-30,103.44,93.48,85.86
state,Pennsylvania,2020-01-31,123.66,105.29,121.18
state,Pennsylvania,2020-02-01,121.03,92.83,135.31
state,Pennsylvania,2020-02-02,82.47,71.05,74.17
state,Pennsylvania,2020-02-03,96.67,92.83,83.12
state,Pennsylvania,2020-02-04,98.91,90.98,81.78
state,Pennsylvania,2020-02-05,99.77,92.76,80.95
state,Pennsylvania,2020-02-06,102.87,94.51,84.16
state,Pennsylvania,2020-02-07,114.49,103.8,105.61
state,Pennsylvania,2020-02-08,120.02,93.75,136.83
state,Pennsylvania,2020-02-09,92.2,77.05,86.47
state,Pennsylvania,2020-02-10,98.33,92.26,77.87
state,Pennsylvania,2020-02-11,102.07,94.62,83.8
state,Pennsylvania,2020-02-12,104.83,95.34,87.56
state,Pennsylvania,2020-02-13,113.38,100.03,95.08
state,Pennsylvania,2020-02-14,138.99,113.89,138.43
state,Pennsylvania,2020-02-15,132.2,98.28,156.88
state,Pennsylvania,2020-02-16,102.4,81.9,107.49
state,Pennsylvania,2020-02-17,109.29,92.31,97.97
state,Pennsylvania,2020-02-18,104.74,97.53,88.3
state,Pennsylvania,2020-02-19,105.77,95.98,90.73
state,Pennsylvania,2020-02-20,109.0,95.62,90.36
state,Pennsylvania,2020-02-21,131.78,111.92,124.07
state,Pennsylvania,2020-02-22,133.99,100.55,155.53
state,Pennsylvania,2020-02-23,98.12,79.02,92.11
state,Pennsylvania,2020-02-24,101.98,94.98,86.49
state,Pennsylvania,2020-02-25,105.57,92.89,82.73
state,Pennsylvania,2020-02-26,108.11,94.18,91.84
state,Pennsylvania,2020-02-27,110.22,96.32,91.2
state,Pennsylvania,2020-02-28,133.56,113.64,125.13
state,Pennsylvania,2020-02-29,132.96,98.06,148.32
state,Pennsylvania,2020-03-01,99.47,77.19,90.32
state,Pennsylvania,2020-03-02,103.71,92.13,88.19
state,Pennsylvania,2020-03-03,106.61,92.4,87.62
state,Pennsylvania,2020-03-04,109.78,96.18,96.13
state,Pennsylvania,2020-03-05,115.05,97.89,98.45
state,Pennsylvania,2020-03-06,134.57,102.94,111.42
state,Pennsylvania,2020-03-07,133.31,95.92,144.96
state,Pennsylvania,2020-03-08,100.29,77.28,95.07
state,Pennsylvania,2020-03-09,107.57,95.33,94.69
state,Pennsylvania,2020-03-10,105.48,89.49,83.22
state,Pennsylvania,2020-03-11,106.5,87.41,85.85
state,Pennsylvania,2020-03-12,101.97,79.4,82.72
state,Pennsylvania,2020-03-13,110.75,80.82,98.96
state,Pennsylvania,2020-03-14,98.06,67.83,109.76
state,Pennsylvania,2020-03-15,72.89,52.24,63.57
state,Pennsylvania,2020-03-16,78.52,54.61,60.73
state,Pennsylvania,2020-03-17,68.82,46.23,52.09
state,Pennsylvania,2020-03-18,68.36,44.59,53.49
state,Pennsylvania,2020-03-19,64.29,40.28,48.67
state,Pennsylvania,2020-03-20,68.77,41.68,55.99
state,Pennsylvania,2020-03-21,57.0,34.77,48.62
state,Pennsylvania,2020-03-22,45.16,30.39,37.86
state,Pennsylvania,2020-03-23,45.27,30.14,32.78
state,Pennsylvania,2020-03-24,49.5,32.23,41.77
state,Pennsylvania,2020-03-25,47.37,30.42,36.42
state,Pennsylvania,2020-03-26,54.53,32.31,46.31
state,Pennsylvania,2020-03-27,59.54,34.17,50.68
state,Pennsylvania,2020-03-28,45.72,26.41,35.88
state,Pennsylvania,2020-03-29,41.03,26.42,36.13
state,Pennsylvania,2020-03-30,49.85,31.82,39.31
state,Pennsylvania,2020-03-31,49.44,29.86,38.21
state,Pennsylvania,2020-04-01,52.28,30.74,42.25
state,Pennsylvania,2020-04-02,53.04,30.64,43.58
state,Pennsylvania,2020-04-03,58.99,32.54,46.47
state,Pennsylvania,2020-04-04,52.78,28.88,45.69
state,Pennsylvania,2020-04-05,44.23,27.22,41.05
state,Pennsylvania,2020-04-06,54.0,33.37,47.02
state,Pennsylvania,2020-04-07,53.4,31.53,43.96
state,Pennsylvania,2020-04-08,55.78,33.35,47.54
state,Pennsylvania,2020-04-09,54.6,32.68,42.17
state,Pennsylvania,2020-04-10,60.89,30.02,45.11
state,Pennsylvania,2020-04-11,57.86,27.19,46.78
state,Pennsylvania,2020-04-12,37.42,24.25,35.18
state,Pennsylvania,2020-04-13,48.71,27.62,36.72
state,Pennsylvania,2020-04-14,57.22,29.39,43.96
state,Pennsylvania,2020-04-15,60.79,29.39,46.59
state,Pennsylvania,2020-04-16,60.97,29.04,44.84
state,Pennsylvania,2020-04-17,66.9,29.4,49.17
state,Pennsylvania,2020-04-18,62.57,26.45,46.57
state,Pennsylvania,2020-04-19,54.85,27.09,46.69
state,Pennsylvania,2020-04-20,62.1,30.97,48.84
state,Pennsylvania,2020-04-21,59.07,28.63,42.55
state,Pennsylvania,2020-04-22,64.79,29.14,48.1
state,Pennsylvania,2020-04-23,63.9,28.1,44.81
state,Pennsylvania,2020-04-24,70.18,28.09,48.99
state,Pennsylvania,2020-04-25,73.41,28.88,59.26
state,Pennsylvania,2020-04-26,49.45,25.01,35.52
state,Pennsylvania,2020-04-27,64.46,31.11,46.32
state,Pennsylvania,2020-04-28,70.41,33.38,53.38
state,Pennsylvania,2020-04-29,70.12,32.48,52.84
state,Pennsylvania,2020-04-30,68.51,29.87,47.69
state,Pennsylvania,2020-05-01,84.47,34.26,61.53
state,Pennsylvania,2020-05-02,85.07,32.9,70.09
state,Pennsylvania,2020-05-03,68.41,31.21,56.62
state,Pennsylvania,2020-05-04,75.96,33.95,57.4
state,Pennsylvania,2020-05-05,78.69,34.06,57.57
state,Pennsylvania,2020-05-06,75.21,32.5,51.24
state,Pennsylvania,2020-05-07,85.11,34.46,63.64
state,Pennsylvania,2020-05-08,88.41,31.84,61.36
state,Pennsylvania,2020-05-09,87.89,30.19,62.08
state,Pennsylvania,2020-05-10,71.0,28.15,53.91
state,Pennsylvania,2020-05-11,0.0,30.18,52.84
state,Pennsylvania,2020-05-12,0.0,24.16,46.88
state,Pennsylvania,2020-05-13,93.66,33.23,73.99
state,Pennsylvania,2020-05-14,94.86,33.37,73.08
state,Pennsylvania,2020-05-15,111.46,35.75,88.53
state,Pennsylvania,2020-05-16,108.7,34.06,90.17
state,Pennsylvania,2020-05-17,83.87,31.7,68.77
state,Pennsylvania,2020-05-18,95.79,37.61,74.59
state,Pennsylvania,2020-05-19,100.85,35.99,77.17
state,Pennsylvania,2020-05-20,103.18,35.1,78.59
state,Pennsylvania,2020-05-21,109.71,35.6,86.03
state,Pennsylvania,2020-05-22,116.96,36.37,85.24
state,Pennsylvania,2020-05-23,107.82,34.93,86.03
state,Pennsylvania,2020-05-24,93.39,33.82,76.06
state,Pennsylvania,2020-05-25,89.06,36.12,71.32
state,Pennsylvania,2020-05-26,109.12,40.56,87.12
state,Pennsylvania,2020-05-27,112.08,39.09,88.12
state,Pennsylvania,2020-05-28,108.81,37.57,83.2
state,Pennsylvania,2020-05-29,122.36,38.7,94.4
state,Pennsylvania,2020-05-30,123.55,39.81,104.12
state,Pennsylvania,2020-05-31,97.5,30.79,75.46
state,Pennsylvania,2020-06-01,108.06,35.76,84.49
state,Pennsylvania,2020-06-02,110.39,34.48,88.61
state,Pennsylvania,2020-06-03,110.99,34.44,80.58
state,Pennsylvania,2020-06-04,120.49,38.36,89.53
state,Pennsylvania,2020-06-05,134.15,42.04,99.23
state,Pennsylvania,2020-06-06,134.37,45.35,110.19
state,Pennsylvania,2020-06-07,109.95,39.96,84.12
state,Pennsylvania,2020-06-08,122.01,46.54,92.31
state,Pennsylvania,2020-06-09,126.31,47.39,94.41
state,Pennsylvania,2020-06-10,126.21,46.01,92.8
state,Pennsylvania,2020-06-11,127.66,44.96,93.1
state,Pennsylvania,2020-06-12,151.6,50.6,117.58
state,Pennsylvania,2020-06-13,144.34,49.54,116.71
state,Pennsylvania,2020-06-14,114.77,42.27,86.33
state,Pennsylvania,2020-06-15,127.2,48.39,96.25
state,Pennsylvania,2020-06-16,131.35,48.56,102.75
state,Pennsylvania,2020-06-17,132.92,47.04,100.27
state,Pennsylvania,2020-06-18,134.34,46.8,100.25
state,Pennsylvania,2020-06-19,153.33,51.88,118.23
state,Pennsylvania,2020-06-20,144.35,49.73,113.63
state,Pennsylvania,2020-06-21,109.88,43.52,81.02
state,Pennsylvania,2020-06-22,130.74,51.5,99.44
state,Pennsylvania,2020-06-23,135.54,51.11,101.74
state,Pennsylvania,2020-06-24,140.5,51.4,108.3
state,Pennsylvania,2020-06-25,144.93,50.31,112.11
state,Pennsylvania,2020-06-26,166.09,56.61,131.22
state,Pennsylvania,2020-06-27,154.48,52.77,123.82
state,Pennsylvania,2020-06-28,128.75,47.37,95.81
state,Pennsylvania,2020-06-29,139.69,54.79,107.62
state,Pennsylvania,2020-06-30,143.08,53.6,110.76
state,Pennsylvania,2020-07-01,146.78,53.76,114.05
state,Pennsylvania,2020-07-02,157.54,55.15,117.99
state,Pennsylvania,2020-07-03,155.72,54.91,122.05
